valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode,artist_track
0.8320000000000001,2012,0.00205,0.7290000000000001,4.39955,0.894,0,0.021,F,0.128,-3.494,Major,Zumba,57,0.0397,124.992,2010s,Don Omar,F - Major,Don Omar - Zumba
0.914,2012,0.26,0.85,3.2917833333333335,0.669,0,0.274,C,0.103,-5.46,Major,Booty Swing,63,0.047,112.966,2010s,Parov Stelar,C - Major,Parov Stelar - Booty Swing
0.077,2012,0.552,0.44,5.662,0.276,0,0.00695,C,0.112,-12.151,Major,Ghosts That We Knew,53,0.0407,79.907,2010s,Mumford & Sons,C - Major,Mumford & Sons - Ghosts That We Knew
0.922,2012,0.0165,0.386,1.3493333333333333,0.928,0,0.0,B,0.333,-3.774,Major,HUNTING FOR YOUR DREAM (TVサイズ),57,0.0741,176.00400000000005,2010s,GALNERYUS,B - Major,GALNERYUS - HUNTING FOR YOUR DREAM (TVサイズ)
0.487,2012,0.138,0.545,3.5539666666666667,0.826,1,0.0,C#,0.338,-4.651,Major,Save That Shit,55,0.0491,140.02,2010s,Chief Keef,C# - Major,Chief Keef - Save That Shit
0.271,2012,0.345,0.539,3.689016666666667,0.5539999999999999,0,0.0,A#,0.0967,-8.017000000000001,Major,Angels We Have Heard on High,54,0.0621,135.85299999999998,2010s,Pentatoni,A# - Major,Pentatoni - Angels We Have Heard on High
0.0483,2012,0.0213,0.677,3.602,0.722,1,0.0,G,0.207,-7.087999999999999,Major,Both of Us (feat. Taylor Swift),56,0.0522,125.091,2010s,B.o.B,G - Major,B.o.B - Both of Us (feat. Taylor Swift)
0.37,2012,0.0279,0.5870000000000001,4.20755,0.648,0,0.0,C,0.962,-6.954,Major,Dive In,54,0.089,119.888,2010s,Trey Songz,C - Major,Trey Songz - Dive In
0.547,2012,0.00176,0.738,3.3526666666666665,0.934,0,0.0,F#,0.0473,-3.729,Minor,Stutter,57,0.12,104.97,2010s,Marianas Trench,F# - Minor,Marianas Trench - Stutter
0.277,2012,0.758,0.546,4.471333333333333,0.4320000000000001,0,0.4,C,0.0976,-10.637,Major,Alone,53,0.0321,141.09,2010s,Trampled by Turtles,C - Major,Trampled by Turtles - Alone
0.337,2012,0.82,0.634,4.754033333333333,0.44,0,4.08e-06,D,0.0926,-7.186,Major,"Read All About It, Pt. III",51,0.025,98.047,2010s,Emeli Sandé,D - Major,"Emeli Sandé - Read All About It, Pt. III"
0.8220000000000001,2012,0.00747,0.6970000000000001,3.55115,0.769,0,0.0,C,0.0733,-3.712,Major,Sunshine,52,0.0626,100.029,2010s,Matisyahu,C - Major,Matisyahu - Sunshine
0.6679999999999999,2012,0.1369999999999999,0.511,2.7432833333333333,0.675,0,0.907,C,0.384,-12.354,Major,I've Wasted So Much Time,55,0.0425,178.074,2010s,Enjoy,C - Major,Enjoy - I've Wasted So Much Time
0.4,2012,0.0121,0.695,3.3537833333333333,0.807,1,0.0,A,0.266,-5.122999999999998,Major,No Faith in Brooklyn (feat. Jhameel),56,0.0346,91.947,2010s,Hoodie Allen,A - Major,Hoodie Allen - No Faith in Brooklyn (feat. Jhameel)
0.597,2012,0.0608,0.578,3.1768833333333335,0.8079999999999999,0,0.144,A,0.0388,-4.131,Major,Hollywood Forever Cemetery Sings,54,0.0284,93.979,2010s,Father John Misty,A - Major,Father John Misty - Hollywood Forever Cemetery Sings
0.593,2012,0.18,0.895,3.147783333333334,0.7240000000000001,1,0.0,C#,0.071,-5.8320000000000025,Major,Make It Nasty,52,0.193,97.532,2010s,Tyga,C# - Major,Tyga - Make It Nasty
0.8590000000000001,2012,0.624,0.862,4.233333333333333,0.654,0,0.0074099999999999,A,0.369,-6.8610000000000015,Major,Renai Circulation,59,0.0514,119.993,2010s,Tsuyu,A - Major,Tsuyu - Renai Circulation
0.343,2012,0.0103,0.579,4.188,0.833,0,2.24e-05,D,0.105,-5.371,Major,Cough Syrup (Glee Cast Version),59,0.0276,129.009,2010s,Glee Cast,D - Major,Glee Cast - Cough Syrup (Glee Cast Version)
0.0694,2012,0.0022,0.5820000000000001,3.21445,0.894,0,0.0223,G#,0.0664,-6.297999999999999,Major,Million Voices - Radio Edit,65,0.041,125.946,2010s,Otto Knows,G# - Major,Otto Knows - Million Voices - Radio Edit
0.595,2012,0.019,0.7609999999999999,4.10355,0.413,0,0.0,C,0.0829,-8.104,Major,Put It Down (feat. Chris Brown),54,0.195,141.056,2010s,Brandy,C - Major,Brandy - Put It Down (feat. Chris Brown)
0.6940000000000001,2012,0.0502,0.853,3.5297833333333335,0.769,1,0.0,C#,0.304,-5.95,Major,Kobe,52,0.217,136.045,2010s,Chief Keef,C# - Major,Chief Keef - Kobe
0.596,2012,0.0203,0.703,4.810666666666667,0.68,1,0.0,D#,0.151,-7.706,Major,Celebration,55,0.234,147.929,2010s,The Game,D# - Major,The Game - Celebration
0.508,2012,0.457,0.619,4.016216666666667,0.316,0,0.916,C#,0.12,-10.919,Major,Nectar Drop,59,0.037,80.005,2010s,DJ Drez,C# - Major,DJ Drez - Nectar Drop
0.257,2012,0.677,0.502,4.085116666666667,0.3720000000000001,0,5.610000000000002e-05,C,0.104,-10.996,Major,The Boxer feat. Mumford & Sons and Paul Simon,53,0.0313,98.607,2010s,Jerry Douglas,C - Major,Jerry Douglas - The Boxer feat. Mumford & Sons and Paul Simon
0.6,2012,0.0532,0.6659999999999999,4.165116666666667,0.7859999999999999,0,0.0,C,0.0476,-5.715,Major,Everything Is Embarrassing,53,0.0394,117.126,2010s,Sky Ferreira,C - Major,Sky Ferreira - Everything Is Embarrassing
0.289,2012,0.745,0.7170000000000001,2.8866666666666667,0.109,1,0.0,D,0.495,-16.159000000000002,Major,Pussy is Mine,52,0.0642,130.39700000000002,2010s,Miguel,D - Major,Miguel - Pussy is Mine
0.12,2012,0.101,0.575,3.98355,0.603,0,0.0381,D,0.0858,-8.2,Major,Dissolve Me,53,0.0376,107.947,2010s,alt-J,D - Major,alt-J - Dissolve Me
0.888,2012,0.223,0.733,3.5271833333333333,0.912,1,0.0,G#,0.206,-3.239,Minor,Waves,55,0.223,89.947,2010s,Joey Bada$$,G# - Minor,Joey Bada$$ - Waves
0.265,2012,0.178,0.503,4.82845,0.795,1,0.0,A#,0.042,-4.505,Major,Amen (feat. Drake),53,0.335,149.981,2010s,Meek Mill,A# - Major,Meek Mill - Amen (feat. Drake)
0.629,2012,0.165,0.8270000000000001,4.5370333333333335,0.574,0,0.0,D,0.0957,-5.209,Major,Porch Honky,52,0.0872,81.969,2010s,Moccasin Creek,D - Major,Moccasin Creek - Porch Honky
0.927,2012,0.485,0.862,3.9351166666666666,0.5820000000000001,0,0.0,E,0.111,-6.0920000000000005,Minor,La Bella Y La Bestia,62,0.0403,118.078,2010s,Romeo Santos,E - Minor,Romeo Santos - La Bella Y La Bestia
0.431,2012,0.000637,0.674,3.088,0.74,0,0.0,B,0.111,-4.517,Minor,Lucky Strike,54,0.0419,143.998,2010s,Maroon 5,B - Minor,Maroon 5 - Lucky Strike
0.19,2012,0.384,0.51,4.068666666666667,0.42,0,0.0,F#,0.102,-8.014,Major,Worn,53,0.0312,125.898,2010s,Tenth Avenue North,F# - Major,Tenth Avenue North - Worn
0.5529999999999999,2012,0.0218,0.456,4.299333333333333,0.508,0,0.0,D,0.237,-14.339,Major,Build Your Kingdom Here,55,0.0402,133.965,2010s,Rend Collective,D - Major,Rend Collective - Build Your Kingdom Here
0.45,2012,0.0524,0.514,2.9591166666666666,0.866,1,0.0,C,0.17,-3.657,Major,Here's to Us,54,0.0449,159.97299999999996,2010s,Halestorm,C - Major,Halestorm - Here's to Us
0.7390000000000001,2012,0.0526,0.7170000000000001,3.86555,0.857,1,0.0,C,0.0582,-5.222,Major,Goodbye Song,54,0.0808,99.019,2010s,MKTO,C - Major,MKTO - Goodbye Song
0.236,2012,0.00119,0.525,4.752,0.63,0,0.0,F#,0.146,-6.672999999999999,Major,Between The Raindrops,56,0.0317,106.978,2010s,Lifehouse,F# - Major,Lifehouse - Between The Raindrops
0.622,2012,0.327,0.67,3.611116666666667,0.895,1,0.0,D,0.269,-1.4380000000000002,Major,Burn (feat. Big Sean),54,0.349,111.389,2010s,Meek Mill,D - Major,Meek Mill - Burn (feat. Big Sean)
0.347,2012,0.0231,0.401,3.7091166666666666,0.698,0,0.0,E,0.149,-6.3210000000000015,Major,I Need A Miracle,53,0.0393,166.373,2010s,Third Day,E - Major,Third Day - I Need A Miracle
0.565,2012,0.00425,0.725,3.619283333333333,0.852,0,0.0,B,0.0929,-3.815,Major,Don't Mine At Night - Minecraft Parody,57,0.161,125.825,2010s,Brad Knauber,B - Major,Brad Knauber - Don't Mine At Night - Minecraft Parody
0.617,2012,0.00739,0.758,4.15355,0.757,0,0.0,G#,0.0479,-5.6960000000000015,Major,Sky Is the Limit,52,0.0374,97.918,2010s,Rebelution,G# - Major,Rebelution - Sky Is the Limit
0.193,2012,0.19,0.7170000000000001,3.357666666666667,0.575,1,0.0,C,0.106,-5.8210000000000015,Minor,My Type of Party,52,0.204,109.648,2010s,Dom Kennedy,C - Minor,Dom Kennedy - My Type of Party
0.865,2012,0.209,0.687,4.012216666666666,0.778,0,0.0,C#,0.117,-6.6229999999999976,Minor,More,59,0.101,172.047,2010s,Zion,C# - Minor,Zion - More
0.611,2012,0.15,0.76,3.75045,0.733,0,0.0,G,0.0647,-6.704,Major,Natalie,58,0.0504,111.975,2010s,Bruno Mars,G - Major,Bruno Mars - Natalie
0.25,2012,0.487,0.665,4.924216666666666,0.612,0,0.000194,D,0.183,-4.664,Minor,Coming Down,56,0.0314,120.989,2010s,The Weeknd,D - Minor,The Weeknd - Coming Down
0.201,2012,0.00146,0.409,4.5731166666666665,0.979,1,2.68e-06,F,0.139,-2.107,Major,We Are,58,0.134,173.982,2010s,Hollywood Undead,F - Major,Hollywood Undead - We Are
0.396,2012,0.948,0.58,3.07645,0.168,0,0.981,A#,0.0929,-15.194,Major,Have Yourself a Merry Little Christmas,56,0.0409,116.15,2010s,George Tidwell,A# - Major,George Tidwell - Have Yourself a Merry Little Christmas
0.313,2012,0.355,0.6559999999999999,4.794,0.375,0,0.0069,C,0.279,-9.205,Major,Born and Raised,58,0.0248,131.8,2010s,John Mayer,C - Major,John Mayer - Born and Raised
0.259,2012,0.049,0.6679999999999999,3.0271166666666667,0.64,1,0.0,D#,0.0675,-5.207999999999998,Minor,Right Now,53,0.0888,130.004,2010s,Rihanna,D# - Minor,Rihanna - Right Now
0.464,2012,0.0579,0.736,4.34,0.7979999999999999,0,0.0681,C,0.161,-6.174,Major,Losing You,59,0.127,113.996,2010s,Solange,C - Major,Solange - Losing You
0.515,2012,0.479,0.573,3.60645,0.454,0,1.36e-05,D#,0.0974,-10.286,Major,93 Million Miles,53,0.0258,140.187,2010s,Jason Mraz,D# - Major,Jason Mraz - 93 Million Miles
0.762,2012,0.0521,0.8290000000000001,3.947333333333334,0.8440000000000001,1,0.00148,E,0.171,-4.329,Minor,Baby's on Fire,63,0.0966,130.04,2010s,Die Antwoord,E - Minor,Die Antwoord - Baby's on Fire
0.696,2012,0.00692,0.564,3.5497666666666667,0.846,0,0.00175,E,0.0452,-5.897,Minor,Catamaran,56,0.0437,122.035,2010s,Allah-Las,E - Minor,Allah-Las - Catamaran
0.257,2012,0.0984,0.396,3.288666666666667,0.6709999999999999,0,0.0,C,0.0844,-6.9529999999999985,Minor,The Proof of Your Love,53,0.0351,156.072,2010s,for KING & COUNTRY,C - Minor,for KING & COUNTRY - The Proof of Your Love
0.403,2012,0.0262,0.6559999999999999,4.213783333333334,0.725,0,0.0,C#,0.0712,-4.067,Major,Lemme See (feat. Rick Ross),55,0.0596,153.873,2010s,Usher,C# - Major,Usher - Lemme See (feat. Rick Ross)
0.0866,2012,0.314,0.57,3.67245,0.499,0,0.0,G#,0.11,-6.5120000000000005,Major,Are You With Me,53,0.0266,147.875,2010s,Easton Corbin,G# - Major,Easton Corbin - Are You With Me
0.294,2012,0.0807,0.523,3.8817166666666663,0.747,0,0.0,B,0.11,-6.125,Major,(Kissed You) Good Night,52,0.0292,118.97,2010s,Gloriana,B - Major,Gloriana - (Kissed You) Good Night
0.371,2012,0.469,0.512,4.3,0.612,0,0.000144,F#,0.1,-5.831,Major,Emmylou,52,0.0293,88.271,2010s,First Aid Kit,F# - Major,First Aid Kit - Emmylou
0.588,2012,0.00225,0.578,3.6365,0.946,0,0.00412,B,0.0966,-3.85,Minor,Spectrum (Say My Name) - Calvin Harris Remix,52,0.0482,126.092,2010s,Florence + The Machine,B - Minor,Florence + The Machine - Spectrum (Say My Name) - Calvin Harris Remix
0.276,2012,0.964,0.414,4.357116666666666,0.187,0,0.0183,G,0.109,-13.253,Major,Charlie Boy,51,0.0326,127.323,2010s,The Lumineers,G - Major,The Lumineers - Charlie Boy
0.394,2012,0.402,0.552,5.356,0.403,0,3.78e-06,D,0.0617,-11.791,Minor,Fire We Make,55,0.1669999999999999,67.531,2010s,Alicia Keys,D - Minor,Alicia Keys - Fire We Make
0.0869,2012,0.991,0.191,3.32955,0.0157,0,0.916,C#,0.134,-36.252,Minor,"Waltz in C-sharp minor, Op. 64 No. 2",61,0.0411,72.70100000000002,2010s,Frédéric Chopin,C# - Minor,"Frédéric Chopin - Waltz in C-sharp minor, Op. 64 No. 2"
0.324,2012,0.173,0.597,3.898266666666667,0.848,0,0.0,E,0.373,-5.4579999999999975,Major,Dónde está el amor (feat. Jesse & Joy),70,0.0406,139.876,2010s,Pablo Alborán,E - Major,Pablo Alborán - Dónde está el amor (feat. Jesse & Joy)
0.393,2012,0.000122,0.393,3.57245,0.872,0,0.000407,D,0.312,-2.53,Major,I Always Knew,58,0.0401,150.097,2010s,The Vaccines,D - Major,The Vaccines - I Always Knew
0.311,2012,0.00999,0.496,3.973333333333333,0.706,0,0.00298,G#,0.39,-6.653,Major,"Teleport 2 Me, Jamie",53,0.0308,99.856,2010s,WZRD,G# - Major,"WZRD - Teleport 2 Me, Jamie"
0.7609999999999999,2012,0.145,0.986,3.827816666666666,0.597,1,2.18e-06,G#,0.197,-6.809,Major,Go Girl,54,0.308,115.004,2010s,Pitbull,G# - Major,Pitbull - Go Girl
0.0302,2012,4.04e-05,0.0594,4.000016666666666,0.685,0,0.984,A#,0.218,-21.644,Minor,"Gentle Rain, Rain Sound Meditation",56,0.1369999999999999,72.232,2010s,Rain Sounds,A# - Minor,"Rain Sounds - Gentle Rain, Rain Sound Meditation"
0.619,2012,0.0613,0.931,3.3699833333333333,0.415,1,0.0,G,0.059,-8.491,Major,Don't Drop That Thun Thun,53,0.293,97.995,2010s,Finatticz,G - Major,Finatticz - Don't Drop That Thun Thun
0.087,2012,0.5710000000000001,0.451,5.6722166666666665,0.573,0,0.00744,F#,0.172,-8.277000000000001,Minor,The Knowing,56,0.0303,85.921,2010s,The Weeknd,F# - Minor,The Weeknd - The Knowing
0.339,2012,0.00193,0.352,3.9606666666666666,0.725,1,2.73e-06,G#,0.22,-6.462999999999999,Minor,Gods & Monsters,52,0.0656,189.767,2010s,Lana Del Rey,G# - Minor,Lana Del Rey - Gods & Monsters
0.078,2012,0.0893,0.54,4.18295,0.208,1,0.00455,D,0.17,-19.052,Major,Stayin True,53,0.305,139.285,2010s,Chris Travis,D - Major,Chris Travis - Stayin True
0.0682,2012,0.664,0.626,5.384666666666667,0.118,0,0.000169,G,0.127,-15.91,Major,State Of Grace - Acoustic Version,52,0.0305,105.597,2010s,Taylor Swift,G - Major,Taylor Swift - State Of Grace - Acoustic Version
0.79,2012,0.0136,0.644,3.624216666666667,0.799,0,0.0,G,0.0811,-3.575,Major,Everything About You,60,0.0366,130.05100000000002,2010s,One Direction,G - Major,One Direction - Everything About You
0.302,2012,0.887,0.361,2.814216666666667,0.149,0,0.0,G,0.175,-12.066,Major,Be Still,55,0.0333,107.607,2010s,The Fray,G - Major,The Fray - Be Still
0.895,2012,0.0266,0.65,2.9889,0.8190000000000001,0,0.0,G#,0.348,-3.389,Major,Gold,53,0.031,95.958,2010s,Britt Nicole,G# - Major,Britt Nicole - Gold
0.901,2012,0.165,0.7120000000000001,3.1306666666666665,0.924,0,1.77e-05,A#,0.906,-2.802,Minor,Gucci Gucci,53,0.0683,77.508,2010s,Kreayshawn,A# - Minor,Kreayshawn - Gucci Gucci
0.289,2012,0.0008439999999999,0.29,2.8125,0.629,0,0.000728,C#,0.107,-7.0520000000000005,Major,Tears Over Beers,53,0.0637,179.797,2010s,Modern Baseball,C# - Major,Modern Baseball - Tears Over Beers
0.963,2012,0.00247,0.775,3.57775,0.785,0,0.0,G,0.0669,-3.503,Minor,Me Without You,53,0.0411,130.02700000000002,2010s,TobyMac,G - Minor,TobyMac - Me Without You
0.298,2012,0.5720000000000001,0.473,5.38235,0.386,0,0.0,D#,0.0724,-9.494,Major,Seize The Day,54,0.0534,119.796,2010s,Ben Fankhauser,D# - Major,Ben Fankhauser - Seize The Day
0.489,2012,0.779,0.476,4.318,0.478,0,0.117,B,0.103,-11.765999999999998,Major,Man On Fire,54,0.0395,89.06,2010s,Edward Sharpe & The Magnetic Zeros,B - Major,Edward Sharpe & The Magnetic Zeros - Man On Fire
0.33,2012,0.0302,0.242,3.1106666666666665,0.924,0,0.461,D#,0.36,-3.327,Major,Endors Toi,56,0.0804,129.155,2010s,Tame Impala,D# - Major,Tame Impala - Endors Toi
0.228,2012,0.228,0.5579999999999999,4.530216666666667,0.522,0,0.0,D,0.104,-5.857,Major,Beneath Your Beautiful (feat. Emeli Sandé),69,0.036,83.977,2010s,Labrinth,D - Major,Labrinth - Beneath Your Beautiful (feat. Emeli Sandé)
0.514,2012,0.0292,0.8440000000000001,4.682,0.7509999999999999,1,1.7100000000000002e-05,F#,0.499,-6.5,Major,I Fink U Freeky,62,0.223,129.985,2010s,Die Antwoord,F# - Major,Die Antwoord - I Fink U Freeky
0.7120000000000001,2012,0.0476,0.934,3.4902166666666665,0.562,1,1.31e-06,E,0.0608,-4.609,Minor,Party We Will Throw Now!,66,0.24,96.792,2010s,Warren G,E - Minor,Warren G - Party We Will Throw Now!
0.289,2012,0.8740000000000001,0.75,3.252883333333333,0.322,0,0.0128,C,0.0596,-12.078,Major,Flapper Girl,50,0.0338,116.983,2010s,The Lumineers,C - Major,The Lumineers - Flapper Girl
0.278,2012,0.0012,0.357,2.9242166666666667,0.996,0,0.0,D#,0.35,-3.4960000000000004,Minor,Boy Division,56,0.103,183.039,2010s,My Chemical Romance,D# - Minor,My Chemical Romance - Boy Division
0.669,2012,0.405,0.693,3.84245,0.3229999999999999,1,2.19e-05,D#,0.149,-11.97,Minor,Rolling Stone,57,0.0306,129.964,2010s,The Weeknd,D# - Minor,The Weeknd - Rolling Stone
0.851,2012,0.0803,0.7509999999999999,2.68405,0.442,0,0.00141,C,0.123,-7.551,Major,Cooking Up Something Good,56,0.0313,98.071,2010s,Mac DeMarco,C - Major,Mac DeMarco - Cooking Up Something Good
0.197,2012,0.000732,0.299,4.309783333333334,0.99,0,0.000405,F#,0.165,-3.498,Major,Wild Eyes,58,0.156,110.313,2010s,Parkway Drive,F# - Major,Parkway Drive - Wild Eyes
0.496,2012,0.807,0.487,5.07155,0.25,0,0.0,A#,0.0797,-9.846,Major,Fast Car,63,0.0289,102.614,2010s,Boyce Avenue,A# - Major,Boyce Avenue - Fast Car
0.401,2012,0.0498,0.556,3.570883333333333,0.653,0,0.0,F#,0.253,-3.096,Major,Nothing On Me,51,0.027,69.992,2010s,Chris Knight,F# - Major,Chris Knight - Nothing On Me
0.273,2012,0.0259,0.584,4.879616666666666,0.7440000000000001,0,0.102,A,0.112,-4.959,Major,IPlayYouListen,53,0.0348,124.623,2010s,ODESZA,A - Major,ODESZA - IPlayYouListen
0.956,2012,0.062,0.7759999999999999,2.9471166666666666,0.7120000000000001,0,2.060000000000001e-05,C#,0.0486,-4.2010000000000005,Minor,Infinitesimal,56,0.0429,130.0,2010s,Mother Mother,C# - Minor,Mother Mother - Infinitesimal
0.88,2012,0.29,0.579,3.18755,0.878,0,0.0,D,0.789,-5.396,Major,Am I The Only One,52,0.145,165.972,2010s,Dierks Bentley,D - Major,Dierks Bentley - Am I The Only One
0.142,2012,0.715,0.423,3.88355,0.183,0,4.25e-05,A,0.104,-13.517,Major,Shiver,51,0.0344,122.341,2010s,Lucy Rose,A - Major,Lucy Rose - Shiver
0.847,2012,0.338,0.564,3.636,0.858,0,0.181,C,0.317,-11.259,Major,Tenderness,51,0.0378,89.911,2010s,General Public,C - Major,General Public - Tenderness
0.332,2012,0.0359,0.563,3.7813333333333334,0.8909999999999999,0,0.0,E,0.0915,-4.511,Minor,Video Games,55,0.0397,141.965,2010s,The Young Professionals,E - Minor,The Young Professionals - Video Games
0.136,2012,0.563,0.184,5.370316666666667,0.399,0,0.124,G,0.134,-14.904000000000002,Major,Dreaming of You,51,0.0457,66.983,2010s,Cigarettes After Se,G - Major,Cigarettes After Se - Dreaming of You
0.268,2012,0.0906,0.67,3.0318,0.474,1,0.0299,C#,0.0762,-7.245,Major,FM$,54,0.383,94.973,2010s,New Boyz,C# - Major,New Boyz - FM$
0.235,2012,0.231,0.446,2.9942166666666665,0.76,0,0.028,G,0.122,-4.654,Major,I Found You,50,0.037,109.867,2010s,Alabama Shakes,G - Major,Alabama Shakes - I Found You
0.398,2012,0.00929,0.512,4.4304,0.79,1,0.0,A,0.362,-6.166,Major,Hungry,61,0.0585,146.162,2010s,Rob Bailey & The Hustle Standard,A - Major,Rob Bailey & The Hustle Standard - Hungry
0.624,2012,0.024,0.5720000000000001,2.8788833333333335,0.6629999999999999,0,1.52e-06,G#,0.371,-7.316,Major,Guys Dont Like Me,56,0.105,140.014,2010s,It Boys!,G# - Major,It Boys! - Guys Dont Like Me
0.276,2012,2.61e-05,0.503,4.20645,0.961,0,2.67e-06,D,0.178,-2.9930000000000003,Major,I'm Low On Gas And You Need A Jacket,53,0.0799,126.023,2010s,Pierce The Veil,D - Major,Pierce The Veil - I'm Low On Gas And You Need A Jacket
0.161,2012,0.00497,0.428,3.99355,0.73,0,0.0,B,0.244,-4.435,Major,One Thing Remains,52,0.0286,147.976,2010s,Passion,B - Major,Passion - One Thing Remains
0.596,2012,0.000554,0.645,4.112666666666667,0.8590000000000001,0,0.0,D,0.337,-4.904,Major,Let the Sparks Fly,54,0.0562,120.063,2010s,Thousand Foot Krutch,D - Major,Thousand Foot Krutch - Let the Sparks Fly
0.936,2012,0.0724,0.688,3.56645,0.6509999999999999,0,1.94e-05,E,0.326,-5.487,Major,Pienso en Ti,55,0.0368,164.14700000000005,2010s,Los Rehenes,E - Major,Los Rehenes - Pienso en Ti
0.5670000000000001,2012,0.00413,0.6629999999999999,4.846,0.8220000000000001,0,0.00318,A,0.234,-2.909,Major,Alive,54,0.0557,128.002,2010s,Krewella,A - Major,Krewella - Alive
0.589,2012,8.39e-05,0.467,3.48645,0.794,0,0.00204,C#,0.103,-6.174,Minor,Tightrope,53,0.0349,162.435,2010s,WALK THE MOON,C# - Minor,WALK THE MOON - Tightrope
0.596,2012,0.0225,0.445,1.3888833333333332,0.913,0,0.0,F,0.3229999999999999,-4.589,Minor,departure! -second version- (TVサイズ),57,0.0574,159.887,2010s,Masatoshi Ono,F - Minor,Masatoshi Ono - departure! -second version- (TVサイズ)
0.6579999999999999,2012,0.0783,0.485,5.898883333333333,0.8140000000000001,0,0.0128,C,0.273,-4.894,Minor,Keep On Lying,56,0.0356,123.997,2010s,Tame Impala,C - Minor,Tame Impala - Keep On Lying
0.344,2012,0.628,0.467,4.833783333333334,0.445,0,0.0,C,0.0798,-7.155,Minor,4AM,51,0.0448,128.399,2010s,Melanie Fiona,C - Minor,Melanie Fiona - 4AM
0.541,2012,0.00918,0.638,3.1586666666666665,0.884,0,0.000337,F#,0.139,-4.0680000000000005,Minor,Had Me @ Hello,53,0.049,130.032,2010s,Olivia Holt,F# - Minor,Olivia Holt - Had Me @ Hello
0.245,2012,0.0106,0.418,5.04,0.66,0,0.87,D,0.0727,-7.959,Minor,Dust,59,0.0447,100.007,2010s,M|O|O|N,D - Minor,M|O|O|N - Dust
0.904,2012,0.0842,0.8109999999999999,3.1493333333333333,0.381,0,0.0,G#,0.107,-9.889,Major,Muchacho De Campo,57,0.0614,158.296,2010s,Voz De Mando,G# - Major,Voz De Mando - Muchacho De Campo
0.356,2012,0.25,0.471,3.6708,0.485,0,2.23e-06,D#,0.0771,-4.965,Minor,Through the Valley,60,0.0372,113.542,2010s,Shawn James,D# - Minor,Shawn James - Through the Valley
0.196,2012,0.00797,0.546,4.0923,0.703,0,0.000327,G#,0.175,-3.139,Minor,Bullet Train (feat. Joni Fatora),59,0.123,129.868,2010s,Stephen Swartz,G# - Minor,Stephen Swartz - Bullet Train (feat. Joni Fatora)
0.522,2012,0.000103,0.53,3.9406666666666665,0.7509999999999999,0,0.00175,C,0.0926,-5.165,Major,Sleep Alone,54,0.0432,148.063,2010s,Two Door Cinema Club,C - Major,Two Door Cinema Club - Sleep Alone
0.515,2012,0.0628,0.633,3.30555,0.7440000000000001,0,3.07e-06,A#,0.0613,-4.6160000000000005,Major,Bit By Bit,56,0.037,89.99799999999998,2010s,Mother Mother,A# - Major,Mother Mother - Bit By Bit
0.4270000000000001,2012,0.000902,0.524,3.637783333333333,0.958,1,0.000227,D,0.152,-3.477,Major,Freak Like Me,53,0.0566,130.0,2010s,Halestorm,D - Major,Halestorm - Freak Like Me
0.7859999999999999,2012,0.00145,0.7090000000000001,3.2168833333333335,0.379,0,0.639,C,0.116,-9.953,Minor,Bennington (2007),51,0.0322,134.952,2010s,John Maus,C - Minor,John Maus - Bennington (2007)
0.16,2012,0.872,0.545,4.53,0.181,0,0.0035,B,0.6890000000000001,-14.698,Major,"Wicked Game - Live at Killkenny Arts Festival, Ireland/2011",52,0.0362,113.221,2010s,James Vincent McMorrow,B - Major,"James Vincent McMorrow - Wicked Game - Live at Killkenny Arts Festival, Ireland/2011"
0.22,2012,0.0245,0.5710000000000001,3.5697833333333335,0.6920000000000001,0,0.0,C,0.0813,-6.6560000000000015,Minor,The Birds Pt. 1,56,0.0545,127.937,2010s,The Weeknd,C - Minor,The Weeknd - The Birds Pt. 1
0.308,2012,0.4,0.556,3.55905,0.529,0,0.0,D,0.268,-4.464,Major,Uncover,66,0.025,89.887,2010s,Zara Larsson,D - Major,Zara Larsson - Uncover
0.622,2012,0.000624,0.718,3.79645,0.7759999999999999,0,5.3e-06,G,0.207,-5.207999999999998,Minor,She Doesn't Mind,54,0.0693,120.015,2010s,Sean Paul,G - Minor,Sean Paul - She Doesn't Mind
0.495,2012,0.00528,0.602,3.432,0.871,0,0.0,D,0.288,-4.208,Minor,Save You Tonight,59,0.0622,128.05700000000002,2010s,One Direction,D - Minor,One Direction - Save You Tonight
0.7979999999999999,2012,0.6,0.657,4.4,0.5710000000000001,0,0.0,A,0.195,-6.52,Major,Mis Deseos / Feliz Navidad (with Thalia),61,0.0379,126.004,2010s,Michael Bublé,A - Major,Michael Bublé - Mis Deseos / Feliz Navidad (with Thalia)
0.4320000000000001,2012,0.00792,0.485,4.3421666666666665,0.979,0,0.00171,D,0.387,-0.943,Major,Mtc,61,0.116,175.074,2010s,S3RL,D - Major,S3RL - Mtc
0.8859999999999999,2012,0.7909999999999999,0.816,3.30555,0.5489999999999999,0,3.4e-05,G,0.117,-8.649,Major,No Te Apartes de Mí,73,0.0312,111.032,2010s,Vicentico,G - Major,Vicentico - No Te Apartes de Mí
0.166,2013,0.0539,0.304,5.735716666666667,0.6679999999999999,1,0.141,C#,0.128,-10.739,Minor,I. Flight of the Navigator,56,0.0439,79.319,2010s,Childish Gambino,C# - Minor,Childish Gambino - I. Flight of the Navigator
