valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode
0.815,1971,0.563,0.63,3.55045,0.376,0,0.0,D#,0.148,-13.305,Major,He Called Me Baby,48,0.0304,94.057,1970s,Candi Staton,D# - Major
0.768,1971,0.106,0.561,3.296883333333333,0.7829999999999999,0,0.0214,F,0.0812,-8.878,Major,Gimme Some Truth - Remastered 2010,49,0.0366,133.518,1970s,John Lennon,F - Major
0.562,1971,0.442,0.5589999999999999,3.43845,0.377,0,2.64e-06,G,0.298,-15.746,Major,Undun,43,0.0321,135.65200000000002,1970s,The Guess Who,G - Major
0.394,1971,0.872,0.518,3.779333333333333,0.304,0,0.00221,D#,0.123,-11.816,Major,Wedding Song (There Is Love),43,0.0297,135.366,1970s,Noel Paul Stookey,D# - Major
0.804,1971,0.351,0.754,2.8693333333333335,0.708,0,0.0,F,0.0938,-8.119,Major,Here Comes That Rainy Day Feeling Again,44,0.0585,120.895,1970s,The Fortunes,F - Major
0.524,1971,0.941,0.475,2.10845,0.188,0,1.02e-05,G,0.128,-13.009,Major,I Guess He'd Rather Be in Colorado,44,0.0312,136.925,1970s,John Denver,G - Major
0.919,1971,0.187,0.708,3.73045,0.498,0,0.0115,C,0.0724,-10.337,Major,Move Over,52,0.0529,132.999,1970s,Janis Joplin,C - Major
0.7140000000000001,1971,0.0494,0.585,5.653116666666667,0.517,0,0.0235,A,0.245,-10.269,Minor,How Do You Sleep? - Remastered 2010,49,0.0275,131.412,1970s,John Lennon,A - Minor
0.921,1971,0.198,0.652,4.001116666666666,0.72,0,0.0,F#,0.0752,-9.528,Major,Whatcha See Is Whatcha Get,44,0.134,153.334,1970s,The Dramatics,F# - Major
0.5720000000000001,1971,0.8590000000000001,0.5670000000000001,5.41,0.239,0,9.19e-06,C,0.3720000000000001,-14.578,Major,If I Were A Rich Man,44,0.331,135.776,1970s,John Williams,C - Major
0.43,1971,0.654,0.499,3.6637833333333334,0.19,0,0.00409,G,0.0898,-16.435,Major,Back in the Goodle Days,41,0.0454,149.46,1970s,John Hartford,G - Major
0.318,1971,0.174,0.507,4.753783333333334,0.8370000000000001,0,0.8140000000000001,D,0.0906,-10.465,Major,Four Sticks - Remaster,45,0.0624,107.013,1970s,Led Zeppelin,D - Major
0.348,1971,0.376,0.403,4.780666666666667,0.7759999999999999,0,6.99e-05,E,0.104,-4.5539999999999985,Minor,Whiskey Woman,44,0.0366,149.119,1970s,"""Flamin Groovies""",E - Minor
0.165,1971,0.755,0.49,4.73045,0.254,0,9.39e-06,F,0.146,-11.823,Minor,Way over Yonder,46,0.0321,89.234,1970s,Carole King,F - Minor
0.5870000000000001,1971,0.7390000000000001,0.425,3.819333333333333,0.499,0,0.000292,D,0.216,-8.215,Minor,Flyin' High (In The Friendly Sky),46,0.0293,109.787,1970s,Marvin Gaye,D - Minor
0.794,1971,0.79,0.416,2.8766666666666665,0.369,0,2.14e-06,G#,0.123,-8.522,Major,This Flight Tonight,46,0.0433,82.10799999999998,1970s,Joni Mitchell,G# - Major
0.77,1971,0.0243,0.631,2.6971166666666666,0.552,0,4.5e-05,B,0.258,-11.955,Major,Draggin' the Line - Single Version,42,0.0797,113.953,1970s,Tommy James,B - Major
0.469,1971,0.326,0.499,3.826,0.5589999999999999,0,4.73e-05,C,0.0826,-10.57,Major,Monolith - Remastered,40,0.0525,81.763,1970s,T. Re,C - Major
0.129,1971,0.364,0.404,5.1448833333333335,0.589,0,0.0512,F,0.196,-11.130999999999998,Major,Baba O'Riley - Remix,41,0.0396,117.952,1970s,The Who,F - Major
0.865,1971,0.79,0.6629999999999999,0.96,0.37,0,0.0,A#,0.233,-14.1,Minor,"Oompa Loompa - From ""Willy Wonka & The Chocolate Factory"" Soundtrack",44,0.333,146.135,1970s,Oompa Loompa Cast,A# - Minor
0.5429999999999999,1971,0.838,0.61,3.3617833333333333,0.297,0,9.04e-06,D,0.107,-14.956,Major,Anticipation,42,0.0304,99.96,1970s,Carly Simon,D - Major
0.733,1971,0.644,0.504,1.6931166666666666,0.917,0,0.0,D#,0.6659999999999999,-5.849,Major,God Is Love,46,0.0982,99.091,1970s,Marvin Gaye,D# - Major
0.514,1971,0.117,0.5529999999999999,4.968216666666667,0.5329999999999999,0,0.346,B,0.0944,-9.562,Minor,Hot Love,40,0.047,131.076,1970s,T. Re,B - Minor
0.8240000000000001,1971,0.099,0.453,3.17,0.59,0,0.004,G,0.0882,-10.393,Major,Hyacinth House,47,0.0304,172.028,1970s,The Doors,G - Major
0.588,1971,0.5379999999999999,0.5489999999999999,3.4391166666666666,0.4370000000000001,0,0.000282,G,0.145,-9.709,Major,Watching the River Run,41,0.0312,83.432,1970s,Loggins & Messina,G - Major
0.73,1971,0.05,0.5760000000000001,5.522216666666667,0.687,0,0.0199,C,0.129,-10.941,Major,No One to Depend On,44,0.0391,111.034,1970s,Santana,C - Major
0.463,1971,0.738,0.573,4.158883333333334,0.121,0,0.0273,E,0.105,-16.014,Major,Cars Hiss by My Window,48,0.0453,71.642,1970s,The Doors,E - Major
0.205,1971,0.809,0.459,3.97845,0.217,0,0.000439,G,0.7490000000000001,-14.869000000000002,Minor,Cowgirl in the Sand - Live,44,0.0424,141.036,1970s,Crosby,G - Minor
0.358,1971,0.807,0.536,2.247333333333333,0.0869,0,0.109,D,0.102,-22.912,Major,Seamus,44,0.0383,71.764,1970s,Pink Floyd,D - Major
0.329,1971,0.93,0.379,3.23155,0.203,0,3.07e-06,F,0.222,-11.663,Major,Tapestry,45,0.0373,67.135,1970s,Carole King,F - Major
0.176,1971,0.872,0.395,5.03355,0.28,0,0.0153,F,0.265,-16.539,Minor,Avalanche,53,0.0347,92.333,1970s,Leonard Cohen,F - Minor
0.343,1971,0.971,0.547,4.27955,0.145,0,0.00033,D,0.113,-12.175999999999998,Major,The Last Time I Saw Richard,45,0.0346,109.225,1970s,Joni Mitchell,D - Major
0.775,1971,0.0346,0.642,3.5966666666666667,0.708,0,0.0103,A,0.0844,-13.402,Major,Give Me Back My Wig,49,0.0543,108.143,1970s,Hound Dog Taylor,A - Major
0.75,1971,0.245,0.373,3.7877833333333335,0.868,0,2.07e-06,D,0.0743,-9.762,Major,Substitute,49,0.0398,135.832,1970s,The Who,D - Major
0.374,1971,0.723,0.438,3.8,0.216,0,0.000314,C,0.0963,-16.288,Major,Loving Her Was Easier (Than Anything I'll Ever Do Again),45,0.0302,80.19,1970s,Kris Kristofferson,C - Major
0.915,1971,0.1639999999999999,0.313,4.0537833333333335,0.672,0,0.33,D,0.0936,-9.477,Major,La De Da,42,0.0331,89.759,1970s,Link Wray,D - Major
0.662,1971,0.657,0.672,3.260666666666667,0.285,0,0.00277,D,0.114,-18.285,Major,To Live Is To Fly,42,0.0422,73.75399999999998,1970s,Townes Van Zandt,D - Major
0.455,1971,0.78,0.6809999999999999,2.8511166666666665,0.124,0,0.000897,G,0.124,-20.437,Major,Six O'Clock News,41,0.0357,128.80700000000002,1970s,John Prine,G - Major
0.336,1971,0.0169,0.452,5.559783333333334,0.888,0,0.00341,D#,0.17,-7.994,Major,Bargain,48,0.054,133.88299999999998,1970s,The Who,D# - Major
0.292,1971,0.0944,0.341,3.93755,0.398,0,6.36e-05,A,0.0805,-13.51,Minor,Yesterday's Dreams,38,0.0329,109.587,1970s,Freddie Hubbard,A - Minor
0.7340000000000001,1971,0.125,0.361,2.1233333333333335,0.439,0,0.0005139999999999,A,0.133,-9.868,Major,El Cantinero,48,0.0696,167.69799999999995,1970s,José Alfredo Jimenez,A - Major
0.218,1971,0.0943,0.395,5.527116666666666,0.579,0,0.0925,A,0.176,-7.565,Minor,Sister Morphine - 2009 Mix,46,0.0341,90.443,1970s,The Rolling Stones,A - Minor
0.362,1971,0.23,0.477,3.376216666666666,0.28,0,0.0,C#,0.0888,-14.97,Major,Music Is Love,47,0.0267,89.875,1970s,David Crosby,C# - Major
0.486,1971,0.563,0.581,3.542883333333333,0.394,0,0.000145,C,0.428,-11.438,Major,Long Promised Road - Remastered 2009,43,0.0301,122.448,1970s,The Beach Boys,C - Major
0.664,1971,0.107,0.362,5.206666666666667,0.614,0,0.0012,G,0.123,-13.297,Minor,I Fall Apart,51,0.0961,79.432,1970s,Rory Gallagher,G - Minor
0.716,1971,0.5670000000000001,0.439,5.17045,0.443,0,5.98e-05,D,0.57,-11.116,Major,That's The Way I Feel About 'Cha,38,0.0373,106.382,1970s,Bobby Womack,D - Major
0.901,1971,0.14,0.715,4.181116666666667,0.8270000000000001,0,0.176,C#,0.243,-8.555,Major,Outa-Space,42,0.0369,116.213,1970s,Billy Preston,C# - Major
0.318,1971,0.918,0.495,4.396,0.105,0,0.00102,D,0.111,-15.059,Major,My Sweet Lady,44,0.0304,77.45,1970s,John Denver,D - Major
0.83,1971,0.308,0.467,4.645333333333333,0.7170000000000001,0,0.107,D,0.6459999999999999,-8.568999999999999,Major,Misty Mountain Hop - 1990 Remaster,42,0.0328,132.661,1970s,Led Zeppelin,D - Major
0.395,1971,0.7659999999999999,0.484,4.056216666666667,0.521,0,0.00279,E,0.103,-7.3210000000000015,Minor,Everybody's Gotta Live,51,0.0389,96.295,1970s,Love,E - Minor
0.7809999999999999,1971,0.0732,0.43,3.2533333333333334,0.628,0,0.063,E,0.162,-11.726,Minor,Everything's Coming Our Way,43,0.0369,132.116,1970s,Santana,E - Minor
0.967,1971,0.202,0.727,3.271333333333333,0.79,0,1.58e-05,C#,0.0929,-12.797,Major,Sweet Touch Of Love,43,0.048,91.707,1970s,Allen Toussaint,C# - Major
0.178,1971,0.561,0.385,5.79155,0.393,0,0.00138,G,0.101,-7.874,Major,Wild Horses - Acoustic Version,50,0.0258,147.665,1970s,The Rolling Stones,G - Major
0.312,1971,0.68,0.464,2.788,0.203,0,2.79e-05,G,0.185,-17.867,Major,Motel Blues,44,0.0398,156.306,1970s,Loudon Wainwright III,G - Major
0.199,1971,0.467,0.442,3.8948833333333335,0.382,0,0.0216,G,0.121,-5.295,Major,I Got The Blues - 2009 Mix,45,0.0317,119.947,1970s,The Rolling Stones,G - Major
0.632,1971,0.0944,0.417,4.253783333333334,0.792,0,0.00585,C,0.354,-10.47,Major,Go Down Gamblin',43,0.0678,106.395,1970s,Blood,C - Major
0.754,1971,0.115,0.6659999999999999,5.718883333333333,0.573,0,4.7e-05,A,0.0852,-12.018,Major,Guajira,44,0.0507,126.515,1970s,Santana,A - Major
0.0717,1971,0.887,0.423,3.8357833333333335,0.066,0,0.000189,A,0.131,-13.267,Major,Hope She'll Be Happier,45,0.0298,78.143,1970s,Bill Withers,A - Major
0.495,1971,0.591,0.695,3.9528833333333337,0.43,0,0.00415,F,0.165,-11.222,Major,"I'm Horny, I'm Stoned",47,0.0316,79.987,1970s,The Doors,F - Major
0.287,1971,0.5710000000000001,0.366,4.229333333333333,0.193,0,1.86e-06,C,0.093,-17.042,Minor,Surf's Up - Remastered 2009,42,0.0306,100.274,1970s,The Beach Boys,C - Minor
0.78,1971,0.1,0.804,2.6980166666666667,0.696,0,4.55e-05,D,0.0349,-5.665,Major,Los sabanales,54,0.0439,123.64,1970s,Cali,D - Major
0.424,1971,0.987,0.528,2.84555,0.0264,0,1.58e-05,C,0.114,-22.1,Major,Early in the Morning,43,0.0541,152.564,1970s,Harry Nilsson,C - Major
0.835,1971,0.315,0.813,4.9828833333333336,0.473,0,3.08e-05,A,0.24,-9.645,Major,Crawling King Snake,47,0.0451,80.133,1970s,The Doors,A - Major
0.969,1971,0.6629999999999999,0.685,3.2301166666666665,0.277,0,0.00897,C,0.5489999999999999,-19.702,Major,En Noche Buena,38,0.0927,106.262,1970s,Sonora Ponceña,C - Major
0.95,1971,0.747,0.648,5.112666666666667,0.748,0,0.00138,A#,0.261,-7.49,Major,Bomba en Navidad,43,0.0635,109.384,1970s,Bobby Cruz,A# - Major
0.7759999999999999,1971,0.014,0.56,3.25355,0.762,0,0.0118,C,0.199,-10.043,Major,Street Fighting Man,42,0.0312,127.922,1970s,The Rolling Stones,C - Major
0.379,1971,0.904,0.365,3.40155,0.214,0,0.0284,F#,0.103,-12.85,Minor,Outra Vez,49,0.0321,80.642,1970s,Nara Leão,F# - Minor
0.18,1971,0.297,0.321,2.554,0.294,0,0.000561,G,0.295,-12.568,Major,'Til I Die - Remastered 2009,42,0.0286,172.859,1970s,The Beach Boys,G - Major
0.757,1971,0.609,0.445,2.229116666666666,0.574,0,0.00185,A,0.214,-9.02,Minor,Dear Boy - Remastered 2012,44,0.0323,75.835,1970s,Paul McCartney,A - Minor
0.672,1971,0.0341,0.527,5.39555,0.687,0,0.000633,D,0.07,-9.764,Major,Tell Mama,37,0.0541,133.465,1970s,Savoy Brown,D - Major
0.6809999999999999,1971,0.193,0.545,3.877116666666667,0.608,0,0.0699,C,0.0769,-9.372,Major,Crippled Inside - Remastered 2010,47,0.0369,165.61700000000005,1970s,John Lennon,C - Major
0.378,1971,0.581,0.456,4.866666666666666,0.434,0,0.134,B,0.198,-12.514,Major,Colorado,39,0.0282,135.394,1970s,The Flying Burrito Brothers,B - Major
0.929,1971,0.494,0.7120000000000001,3.4932333333333334,0.546,0,9.99e-06,D,0.0919,-12.086,Major,I Think I'll Call It Morning,46,0.0434,90.023,1970s,Gil Scott-Heron,D - Major
0.564,1971,0.7240000000000001,0.439,2.5351166666666667,0.422,0,0.203,C,0.152,-8.384,Major,You Gotta Move - 2009 Mix,44,0.0312,70.283,1970s,The Rolling Stones,C - Major
0.328,1971,0.344,0.422,5.108,0.245,0,0.0,D,0.0737,-17.090999999999998,Major,Quicksand - 2015 Remaster,46,0.0346,117.348,1970s,David Bowie,D - Major
0.774,1971,0.38,0.615,3.093166666666667,0.632,0,0.0,A,0.0803,-12.694,Major,Joshua,42,0.0395,110.088,1970s,Dolly Parton,A - Major
0.638,1971,0.286,0.662,2.8573333333333335,0.332,0,0.0,A,0.142,-11.939,Minor,Chicago,44,0.0306,82.28,1970s,Graham Nash,A - Minor
0.133,1971,0.93,0.253,2.8754,0.201,0,8.57e-05,B,0.124,-13.627,Major,If Every Day Was Like Christmas,41,0.0311,181.035,1970s,Elvis Presley,B - Major
0.805,1971,0.713,0.609,2.34045,0.453,0,0.0683,F#,0.103,-7.8,Minor,Gente Aberta,53,0.0459,90.92,1970s,Erasmo Carlos,F# - Minor
0.153,1971,0.0649,0.425,4.581783333333333,0.541,0,0.0233,F#,0.0798,-12.194,Major,L'America,45,0.0388,132.012,1970s,The Doors,F# - Major
0.908,1971,0.591,0.362,2.6373333333333333,0.411,0,3.28e-06,G,0.202,-10.612,Major,Con la Mitad,45,0.0408,173.618,1970s,José Alfredo Jimenez,G - Major
0.309,1971,0.795,0.506,3.1228833333333332,0.227,0,6.01e-06,E,0.0756,-13.538,Major,Starwood in Aspen,42,0.0289,103.017,1970s,John Denver,E - Major
0.5760000000000001,1971,0.949,0.502,3.57045,0.263,0,0.726,D,0.0887,-18.419,Major,Going to California - Mandolin / Guitar Mix,42,0.0385,77.891,1970s,Led Zeppelin,D - Major
0.659,1971,0.145,0.475,4.741333333333333,0.6759999999999999,0,0.00744,D,0.823,-9.404,Major,Statesboro Blues,39,0.0577,127.196,1970s,Allman Brothers Band,D - Major
0.333,1971,0.878,0.476,2.5488833333333334,0.219,0,0.0932,G,0.108,-15.956,Major,Este Seu Olhar,50,0.0425,107.666,1970s,Nara Leão,G - Major
0.442,1971,0.0848,0.392,5.39555,0.8009999999999999,0,0.201,G,0.121,-13.615,Major,(I Know) I'm Losing You,40,0.0597,106.702,1970s,Rod Stewart,G - Major
0.647,1971,0.762,0.458,4.691333333333334,0.403,0,0.302,D#,0.0844,-11.419,Major,The Prayer,37,0.0276,143.667,1970s,Joe Bataan,D# - Major
0.6609999999999999,1971,0.291,0.418,4.577333333333334,0.6559999999999999,0,0.0119,D,0.113,-9.908,Major,Black Dog - Basic Track with Guitar Overdubs,43,0.0522,80.87100000000002,1970s,Led Zeppelin,D - Major
0.583,1971,0.599,0.545,3.42045,0.59,0,0.0,A,0.0916,-7.2570000000000014,Minor,Mediterraneo,58,0.0813,100.835,1970s,Joan Manuel Serrat,A - Minor
0.407,1971,0.936,0.568,2.7695833333333333,0.042,0,0.8320000000000001,G,0.104,-27.914,Minor,Bumpy's Lament,42,0.0384,119.051,1970s,Mack Browne & The Brothers,G - Minor
0.7440000000000001,1971,0.314,0.52,3.439333333333334,0.392,0,0.000656,F,0.0943,-15.916,Major,An Old Fashioned Love Song,37,0.0349,101.053,1970s,Three Dog Night,F - Major
0.88,1971,0.081,0.491,3.278,0.7909999999999999,0,6.87e-06,G,0.447,-8.801,Major,Hymn 43,41,0.036,93.116,1970s,Jethro Tull,G - Major
0.789,1971,0.838,0.62,3.48555,0.569,0,0.483,A#,0.235,-7.6179999999999986,Major,Bluebird - Remastered,39,0.03,125.93,1970s,Bonnie Raitt,A# - Major
0.313,1972,0.823,0.387,3.146,0.181,0,0.0,A#,0.1639999999999999,-14.412,Major,Maybe This Time,50,0.0729,79.367,1970s,Liza Minnelli,A# - Major
0.632,1972,0.207,0.395,5.1433333333333335,0.647,0,3.2899999999999987e-05,A,0.113,-12.074000000000002,Minor,Sandman,49,0.0376,75.824,1970s,America,A - Minor
0.341,1972,0.488,0.473,3.867783333333333,0.213,0,0.000147,D,0.132,-17.951,Major,Play Me,51,0.0273,106.461,1970s,Neil Diamond,D - Major
0.607,1972,0.161,0.563,3.56955,0.6970000000000001,0,0.0,A#,0.0995,-10.383,Major,Spaceman,48,0.0518,81.271,1970s,Harry Nilsson,A# - Major
0.929,1972,0.0316,0.58,2.95445,0.8490000000000001,0,0.0405,D,0.341,-11.664,Major,Sweet Hitch-Hiker,53,0.0325,142.70600000000005,1970s,Creedence Clearwater Revival,D - Major
0.33,1972,0.474,0.399,3.193333333333334,0.322,0,1.4800000000000002e-05,A,0.335,-14.021,Major,Run To Me,53,0.037,145.743,1970s,Bee Gees,A - Major
0.252,1972,0.7809999999999999,0.506,2.1248833333333335,0.239,0,0.0373,F#,0.0946,-13.473,Major,Annie: Tomorrow,47,0.06,92.087,1970s,Charles Strouse,F# - Major
0.679,1972,0.633,0.647,4.0933166666666665,0.625,0,0.00636,D,0.276,-9.347,Major,Nightingale - 2013 Remaster,47,0.0288,135.046,1970s,Eagles,D - Major
0.31,1972,0.736,0.541,3.15155,0.216,0,9.95e-05,D,0.113,-17.93,Major,Harvest - 2009 Remaster,52,0.0369,85.819,1970s,Neil Young,D - Major
0.861,1972,0.181,0.5660000000000001,3.1568833333333335,0.716,0,0.0,F,0.0383,-8.328,Minor,Biological Speculation,45,0.0411,147.123,1970s,Funkadelic,F - Minor
0.358,1972,0.283,0.633,4.211783333333333,0.231,0,0.107,E,0.124,-16.118,Minor,From the Beginning - 2015 - Remaster,49,0.0416,133.13,1970s,Emerson,E - Minor
0.347,1972,0.043,0.327,4.336,0.472,0,0.0,C#,0.0419,-9.442,Major,The Ballad Of El Goodo,43,0.0309,143.77100000000004,1970s,Big Star,C# - Major
0.6709999999999999,1972,0.462,0.555,3.24445,0.145,0,0.000104,A,0.084,-21.982,Major,Clocks and Spoons,45,0.034,139.763,1970s,John Prine,A - Major
0.453,1972,0.784,0.68,3.869116666666667,0.313,0,0.0101,D,0.144,-15.050999999999998,Major,Run That Body Down,47,0.0387,104.655,1970s,Paul Simon,D - Major
0.462,1972,8e-06,0.261,2.61045,0.836,0,0.343,A,0.279,-7.2429999999999986,Minor,Easy Livin',57,0.0963,160.567,1970s,Uriah Heep,A - Minor
0.785,1972,0.0465,0.5379999999999999,2.5031166666666667,0.652,0,0.0,D,0.0734,-11.285,Major,Children Of The Revolution,43,0.052,130.398,1970s,T. Re,D - Major
0.57,1972,0.7190000000000001,0.6,4.237783333333334,0.34,0,0.8640000000000001,C#,0.141,-15.907,Major,Mystic Brew,43,0.0285,114.319,1970s,Ronnie Foster,C# - Major
0.7509999999999999,1972,0.917,0.718,2.65,0.665,0,0.000675,G#,0.11,-10.369000000000002,Major,Grandma Plays The Numbers,47,0.101,79.725,1970s,Wynonie Harris,G# - Major
0.251,1972,0.877,0.674,3.907783333333333,0.152,0,0.0953,C#,0.113,-18.557,Major,Things Behind The Sun,50,0.0461,102.859,1970s,Nick Drake,C# - Major
0.522,1972,0.388,0.603,3.3851166666666668,0.448,0,0.0172,A,0.103,-10.552,Minor,Drowning In the Sea of Love,47,0.0927,119.715,1970s,Joe Simon,A - Minor
0.685,1972,0.19,0.5529999999999999,2.87555,0.767,0,0.00369,G,0.403,-9.877,Major,Colorado,45,0.0311,80.514,1970s,Stephen Stills,G - Major
0.139,1972,0.226,0.428,3.50555,0.225,0,0.000349,G#,0.116,-14.925999999999998,Major,Burning Bridges,49,0.029,117.839,1970s,Pink Floyd,G# - Major
0.145,1972,0.917,0.578,1.3511166666666667,0.0226,0,0.823,C#,0.139,-20.664,Major,Horn,50,0.173,137.05200000000002,1970s,Nick Drake,C# - Major
0.662,1972,0.469,0.605,3.04645,0.843,0,0.00235,E,0.118,-8.546,Minor,I Wanna Be Where You Are,42,0.0604,103.817,1970s,Michael Jackson,E - Minor
0.818,1972,0.8640000000000001,0.579,1.9971166666666669,0.26,0,0.836,G,0.0978,-16.070999999999998,Major,Road,49,0.0458,150.821,1970s,Nick Drake,G - Major
0.653,1972,0.308,0.757,2.8711166666666665,0.399,0,0.0,E,0.0899,-13.656,Major,The Fightin' Side Of Me,43,0.0287,95.238,1970s,Merle Haggard & The Strangers,E - Major
0.936,1972,0.0241,0.476,2.665966666666667,0.7879999999999999,0,0.0377,D,0.358,-10.654000000000002,Major,Hang on to Yourself - 2012 Remaster,49,0.0322,89.552,1970s,David Bowie,D - Major
0.149,1972,0.826,0.439,4.70045,0.205,0,4.4299999999999986e-05,F,0.105,-11.16,Major,A Song For You,53,0.0342,127.905,1970s,Carpenters,F - Major
0.725,1972,0.359,0.468,3.5533333333333332,0.55,0,9.07e-05,A,0.0971,-10.916,Major,Watch Me,49,0.0483,168.49,1970s,Labi Siffre,A - Major
0.104,1972,0.984,0.248,4.037116666666667,0.0662,0,0.00463,D,0.165,-18.964,Minor,A Man Needs a Maid - 2009 Remaster,50,0.0376,168.257,1970s,Neil Young,D - Minor
0.971,1972,0.733,0.578,3.572,0.753,0,0.0,A#,0.278,-2.919,Major,Dime Por Qué,48,0.0421,164.769,1970s,Ismael Rivera,A# - Major
0.17,1972,0.434,0.203,2.7442166666666665,0.401,0,0.0,A,0.1,-12.341,Major,Precious and Few,44,0.0339,201.467,1970s,Clima,A - Major
0.429,1972,0.917,0.618,2.9466666666666668,0.188,0,0.155,E,0.104,-16.797,Minor,Which Will,48,0.0286,95.386,1970s,Nick Drake,E - Minor
0.527,1972,0.234,0.447,5.617333333333334,0.449,0,0.0,D#,0.229,-9.206,Major,You're Still a Young Man,43,0.0333,114.36,1970s,Tower Of Power,D# - Major
0.0699,1972,0.921,0.264,4.6368833333333335,0.1639999999999999,0,0.00124,F#,0.112,-17.034000000000002,Major,You And I,48,0.0333,122.018,1970s,Stevie Wonder,F# - Major
0.916,1972,0.0883,0.581,3.326,0.8340000000000001,0,2.8300000000000017e-05,D,0.183,-6.928,Major,Rockin' Down the Highway,44,0.0338,146.159,1970s,The Doobie Brothers,D - Major
0.6509999999999999,1972,0.7829999999999999,0.672,2.665783333333333,0.444,0,0.0,G#,0.103,-9.805,Major,"You Turn Me On, I'm a Radio",47,0.0299,112.589,1970s,Joni Mitchell,G# - Major
0.967,1972,0.307,0.657,2.7224333333333335,0.83,0,0.00692,B,0.123,-10.205,Minor,Rapid Roy (That Stock Car Boy),44,0.0374,88.499,1970s,Jim Croce,B - Minor
0.552,1972,0.178,0.452,2.7925166666666668,0.851,0,4.19e-05,G,0.185,-8.71,Major,Star - 2012 Remaster,49,0.0445,138.52,1970s,David Bowie,G - Major
0.968,1972,0.5670000000000001,0.773,3.747116666666667,0.816,0,0.000413,A#,0.132,-6.215,Minor,Pa' Bravo Yo,51,0.0385,92.031,1970s,Justo Betancourt,A# - Minor
0.648,1972,0.762,0.649,3.1566666666666667,0.232,0,7.82e-06,C,0.684,-16.551,Major,Jealous Guy - Live,48,0.0799,61.059,1970s,Donny Hathaway,C - Major
0.595,1972,0.895,0.807,3.06645,0.117,0,0.24,C,0.111,-17.596,Major,Free Ride,49,0.0621,120.246,1970s,Nick Drake,C - Major
0.307,1972,0.64,0.426,3.449333333333333,0.132,0,0.0,G,0.262,-16.651,Major,Why Me,46,0.026,81.642,1970s,Kris Kristofferson,G - Major
0.721,1972,0.11,0.349,3.4151166666666666,0.569,0,0.000122,C#,0.0416,-9.512,Major,Got To Be There - Single Version,42,0.0434,171.354,1970s,Michael Jackson,C# - Major
0.5710000000000001,1972,0.204,0.479,5.151783333333333,0.324,0,0.0,G,0.0675,-16.000999999999998,Major,Wot's...Uh the Deal,46,0.0255,86.75,1970s,Pink Floyd,G - Major
0.384,1972,0.0955,0.418,4.6011,0.527,0,0.47,C,0.595,-9.589,Major,Where Is Love?,46,0.0416,130.329,1970s,The Equatics,C - Major
0.7120000000000001,1972,0.604,0.638,3.213333333333334,0.275,0,0.0464,C,0.871,-17.739,Major,Qué Ironía,47,0.0469,91.109,1970s,Los Muecas,C - Major
0.746,1972,0.222,0.705,3.661783333333333,0.667,0,0.000126,C#,0.0654,-10.566,Major,Change Of The Guard,44,0.028,118.606,1970s,Steely Dan,C# - Major
0.963,1972,0.482,0.8440000000000001,2.84,0.39,0,0.0,A,0.107,-13.774,Major,Too Much Time,45,0.0634,110.834,1970s,Captain Beefheart & His Magic Band,A - Major
0.45,1972,0.0613,0.526,2.7586666666666666,0.6579999999999999,0,3.42e-06,G,0.339,-12.379,Major,Johnny's Garden,45,0.0345,80.741,1970s,Stephen Stills,G - Major
0.967,1972,0.617,0.633,3.09555,0.655,0,2.79e-06,G,0.113,-11.514,Major,Dead Skunk,44,0.0312,146.868,1970s,Loudon Wainwright III,G - Major
0.937,1972,0.179,0.4920000000000001,3.62955,0.525,0,0.0,A,0.0642,-14.665,Major,Out In The Woods,44,0.0335,159.952,1970s,Leon Russell,A - Major
0.862,1972,0.732,0.615,3.4962166666666668,0.388,0,0.000453,D,0.0957,-13.629,Major,Small Town Talk,45,0.0397,150.72,1970s,Bobby Charles,D - Major
0.913,1972,0.235,0.66,3.5593333333333335,0.619,0,0.00793,D,0.0828,-12.577,Major,Spanish Harlem,51,0.0466,115.419,1970s,Aretha Franklin,D - Major
0.351,1972,0.0484,0.479,3.14625,0.574,0,0.0328,G,0.139,-12.65,Major,Tomorrow's Dream - 2014 Remaster,41,0.0391,110.737,1970s,Black Sabbath,G - Major
0.644,1972,0.193,0.537,3.2609166666666667,0.77,0,4.61e-05,A,0.097,-8.896,Minor,Chug All Night - 2013 Remaster,46,0.0534,138.471,1970s,Eagles,A - Minor
0.679,1972,0.718,0.5670000000000001,3.814216666666667,0.478,0,0.000446,B,0.112,-9.661,Minor,You Don't Know Me,43,0.0403,128.442,1970s,Caetano Veloso,B - Minor
0.7909999999999999,1972,0.381,0.486,2.566883333333333,0.59,0,2.41e-06,C,0.0914,-15.18,Major,"Gettin' By, High and Strange",42,0.0379,105.832,1970s,Kris Kristofferson,C - Major
0.5429999999999999,1972,0.828,0.601,2.3511166666666665,0.287,0,0.00352,B,0.333,-14.204,Major,Annie: It's the Hard-Knock Life,46,0.0748,152.281,1970s,Charles Strouse,B - Major
0.773,1972,0.105,0.622,2.99445,0.8190000000000001,0,1.2e-05,A,0.27,-7.87,Major,Can't Keep It In,53,0.0455,78.9,1970s,Yusuf / Cat Stevens,A - Major
