valence,year,acousticness,danceability,duration_min,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,decade,first_artist,key_mode,artist_track
0.899,2007,0.362,0.645,2.9506666666666668,0.884,0,0.0,A#,0.104,-3.132,Major,Por Amarte Así,58,0.0362,158.613,2000s,Alacranes Musical,A# - Major,Alacranes Musical - Por Amarte Así
0.8809999999999999,2007,0.00485,0.8029999999999999,3.518,0.851,1,0.000358,G,0.0577,-2.4290000000000003,Major,Makes Me Wonder,56,0.0357,113.996,2000s,Maroon 5,G - Major,Maroon 5 - Makes Me Wonder
0.0395,2007,0.993,0.343,4.652666666666667,0.0252,0,0.932,C#,0.0454,-27.013,Major,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,63,0.0488,67.207,2000s,Claude Debussy,C# - Major,Claude Debussy - Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif
0.33,2007,0.0286,0.163,3.7453333333333334,0.616,0,0.0,A,0.0826,-9.996,Major,Little Wonders,56,0.044,81.993,2000s,Rob Thomas,A - Major,Rob Thomas - Little Wonders
0.261,2007,0.00441,0.539,3.5857833333333335,0.977,1,0.0,C,0.943,-3.738,Major,Pretty Handsome Awkward,60,0.0743,104.978,2000s,The Used,C - Major,The Used - Pretty Handsome Awkward
0.8,2007,0.000413,0.637,2.6773333333333333,0.973,1,2.23e-05,A,0.104,-3.386,Major,Teddy Picker,56,0.112,150.22299999999996,2000s,Arctic Monkeys,A - Major,Arctic Monkeys - Teddy Picker
0.807,2008,0.645,0.5660000000000001,3.969116666666667,0.713,0,0.0,F#,0.114,-4.25,Major,Chicken Fried,77,0.0417,169.864,2000s,Zac Brown Band,F# - Major,Zac Brown Band - Chicken Fried
0.718,2008,0.595,0.6859999999999999,4.03645,0.457,0,0.0,B,0.105,-8.322000000000001,Major,I'm Yours,83,0.0468,150.953,2000s,Jason Mraz,B - Major,Jason Mraz - I'm Yours
0.49,2008,0.00475,0.527,3.028,0.922,0,0.000162,A,0.422,-2.6660000000000004,Minor,Hayloft,79,0.0728,95.975,2000s,Mother Mother,A - Minor,Mother Mother - Hayloft
0.417,2008,0.0954,0.486,4.03955,0.617,0,3.23e-06,F,0.109,-7.115,Minor,Viva La Vida,80,0.0287,138.015,2000s,Coldplay,F - Minor,Coldplay - Viva La Vida
0.601,2008,0.00428,0.55,2.963783333333333,0.917,1,0.0,C,0.197,-3.159,Major,"You're Gonna Go Far, Kid",79,0.0638,126.115,2000s,The Offspring,C - Major,"The Offspring - You're Gonna Go Far, Kid"
0.552,2008,0.0159,0.718,3.5517833333333333,0.691,0,0.0,E,0.0627,-6.44,Major,Gives You Hell,72,0.0387,100.008,2000s,The All-American Rejects,E - Major,The All-American Rejects - Gives You Hell
0.654,2008,0.0515,0.79,3.5166666666666666,0.647,0,0.0,A#,0.248,-5.983,Minor,Heartless,76,0.136,87.999,2000s,Kanye West,A# - Minor,Kanye West - Heartless
0.304,2008,0.0928,0.918,3.8566666666666665,0.609,0,0.0,A#,0.139,-5.64,Minor,Low (feat. T-Pain),80,0.0791,128.00799999999998,2000s,Flo Rida,A# - Minor,Flo Rida - Low (feat. T-Pain)
0.795,2008,0.0185,0.758,3.223116666666667,0.7120000000000001,1,0.0,G,0.0677,-3.781,Major,Kiss Me Thru The Phone,76,0.112,149.998,2000s,Soulja Boy,G - Major,Soulja Boy - Kiss Me Thru The Phone
0.467,2008,0.0161,0.68,4.158883333333334,0.687,1,0.0,A,0.261,-6.162000000000001,Minor,Whatever You Like,75,0.0709,150.053,2000s,T.I.,A - Minor,T.I. - Whatever You Like
0.716,2008,0.257,0.871,3.3073333333333332,0.701,0,7.52e-06,F,0.0589,-5.5939999999999985,Minor,Walking On A Dream,76,0.0458,126.975,2000s,Empire of the Sun,F - Minor,Empire of the Sun - Walking On A Dream
0.512,2008,0.171,0.727,4.74555,0.7290000000000001,1,0.0,C,0.07,-2.99,Major,American Boy,78,0.326,117.932,2000s,Estelle,C - Major,Estelle - American Boy
0.3229999999999999,2008,0.0973,0.687,3.611116666666667,0.6459999999999999,0,0.000593,E,0.161,-3.841,Major,Arms Tonite,75,0.039,139.97799999999998,2000s,Mother Mother,E - Major,Mother Mother - Arms Tonite
0.296,2008,0.17,0.618,3.921116666666667,0.741,0,0.0,D,0.0822,-3.95,Major,Love Story,71,0.031,118.984,2000s,Taylor Swift,D - Major,Taylor Swift - Love Story
0.821,2008,0.655,0.8,4.37955,0.759,0,0.0,B,0.0897,-5.398,Major,Toes,72,0.0378,129.97899999999998,2000s,Zac Brown Band,B - Major,Zac Brown Band - Toes
0.374,2008,0.00172,0.542,3.3891166666666668,0.905,0,0.0104,A,0.136,-5.653,Major,Sex on Fire,80,0.054,153.398,2000s,Kings of Leon,A - Major,Kings of Leon - Sex on Fire
0.531,2008,0.0272,0.464,4.56,0.655,0,1.34e-06,G,0.328,-9.058,Minor,Mary Jane's Last Dance,72,0.0608,169.515,2000s,Tom Petty and the Heartbreakers,G - Minor,Tom Petty and the Heartbreakers - Mary Jane's Last Dance
0.0896,2008,0.894,0.552,3.534,0.18,0,0.000393,A#,0.105,-10.583,Major,Make You Feel My Love,73,0.0293,76.995,2000s,Adele,A# - Major,Adele - Make You Feel My Love
0.722,2008,0.0863,0.7070000000000001,3.977116666666667,0.813,0,0.0,B,0.168,-4.515,Minor,Disturbia,76,0.0571,124.921,2000s,Rihanna,B - Minor,Rihanna - Disturbia
0.787,2008,0.118,0.851,3.953333333333333,0.8059999999999999,0,1.64e-06,E,0.121,-4.62,Major,Poker Face,72,0.0787,118.999,2000s,Lady Gaga,E - Major,Lady Gaga - Poker Face
0.472,2008,0.272,0.508,4.360666666666667,0.72,0,0.0,B,0.0563,-5.908,Minor,Halo,77,0.0628,79.983,2000s,Beyoncé,B - Minor,Beyoncé - Halo
0.251,2008,0.391,0.544,4.844666666666667,0.404,0,3.98e-06,D#,0.157,-8.751,Major,In Color,69,0.0354,129.518,2000s,Jamey Johnson,D# - Major,Jamey Johnson - In Color
0.443,2008,0.162,0.687,3.852216666666666,0.7829999999999999,0,1.35e-05,F#,0.114,-4.44,Major,You Belong With Me,69,0.0386,129.964,2000s,Taylor Swift,F# - Major,Taylor Swift - You Belong With Me
0.745,2008,0.0264,0.8220000000000001,4.032216666666667,0.7390000000000001,0,4.26e-05,C#,0.181,-4.541,Minor,Just Dance,71,0.0311,118.992,2000s,Lady Gaga,C# - Minor,Lady Gaga - Just Dance
0.109,2008,0.8440000000000001,0.593,3.9753333333333334,0.263,0,5.36e-06,E,0.127,-14.029000000000002,Minor,Skinny Love,72,0.0567,76.37899999999998,2000s,Bon Iver,E - Minor,Bon Iver - Skinny Love
0.467,2008,0.0015,0.339,4.038,0.931,0,0.0001419999999999,F,0.425,-3.425,Minor,Savior,69,0.062,112.548,2000s,Rise Against,F - Minor,Rise Against - Savior
0.514,2008,0.0163,0.7909999999999999,3.20955,0.713,1,0.0,F,0.189,-3.742,Minor,DONTTRUSTME,71,0.254,130.012,2000s,3OH!3,F - Minor,3OH!3 - DONTTRUSTME
0.272,2008,0.00342,0.654,5.354883333333333,0.77,1,0.0,A,0.0887,-6.091,Minor,Put On,70,0.0353,137.616,2000s,Jeezy,A - Minor,Jeezy - Put On
0.462,2008,0.000329,0.534,3.586,0.87,1,0.0,B,0.241,-3.0780000000000003,Minor,So What,76,0.0425,126.019,2000s,P!nk,B - Minor,P!nk - So What
0.713,2008,0.522,0.6729999999999999,3.8666666666666663,0.6829999999999999,0,0.0,C#,0.235,-5.693,Major,Miss Independent,68,0.115,171.86,2000s,Ne-Yo,C# - Major,Ne-Yo - Miss Independent
0.5720000000000001,2008,0.248,0.6970000000000001,3.82355,0.467,0,0.0,A,0.0941,-7.536,Major,Take A Bow,77,0.0715,82.08200000000002,2000s,Rihanna,A - Major,Rihanna - Take A Bow
0.696,2008,0.00223,0.6990000000000001,2.994,0.76,0,0.0,F,0.132,-3.173,Major,I Kissed A Girl,69,0.0677,129.996,2000s,Katy Perry,F - Major,Katy Perry - I Kissed A Girl
0.173,2008,0.00552,0.276,3.846,0.715,0,0.000417,C,0.201,-5.356,Major,Use Somebody,76,0.0432,137.028,2000s,Kings of Leon,C - Major,Kings of Leon - Use Somebody
0.438,2008,0.0368,0.672,4.642883333333334,0.82,0,0.000188,B,0.184,-4.456,Major,Forever,74,0.0459,120.005,2000s,Chris Brown,B - Major,Chris Brown - Forever
0.773,2008,0.0387,0.674,3.697333333333334,0.695,1,0.00202,F#,0.194,-8.636000000000001,Minor,A Milli,70,0.278,151.486,2000s,Lil Wayne,F# - Minor,Lil Wayne - A Milli
0.478,2008,0.071,0.375,5.64755,0.862,1,0.0,B,0.211,-3.363,Minor,Live Your Life,75,0.255,159.841,2000s,T.I.,B - Minor,T.I. - Live Your Life
0.6759999999999999,2008,0.00298,0.504,3.4271166666666666,0.957,1,0.0,C,0.187,-2.657,Major,Bad Girlfriend,67,0.0529,135.013,2000s,Theory of a Deadman,C - Major,Theory of a Deadman - Bad Girlfriend
0.721,2008,0.296,0.623,3.189333333333334,0.417,0,0.0,C,0.135,-8.699,Major,Lucky,76,0.0354,130.032,2000s,Jason Mraz,C - Major,Jason Mraz - Lucky
0.527,2008,0.000821,0.512,3.713783333333333,0.8640000000000001,1,0.0,G,0.0982,-4.146,Major,Addicted,68,0.0338,138.018,2000s,Saving Abel,G - Major,Saving Abel - Addicted
0.885,2008,0.0304,0.578,3.864,0.727,0,1.99e-05,A#,0.172,-4.872,Major,You Are the Best Thing,69,0.0332,170.593,2000s,Ray LaMontagne,A# - Major,Ray LaMontagne - You Are the Best Thing
0.529,2008,0.173,0.63,4.357116666666666,0.698,0,0.0,A#,0.0789,-4.51,Major,Breakeven,71,0.0244,94.023,2000s,The Script,A# - Major,The Script - Breakeven
0.235,2008,0.073,0.7240000000000001,3.74,0.695,0,0.0,B,0.0889,-5.226,Major,Womanizer,76,0.0622,139.0,2000s,Britney Spears,B - Major,Britney Spears - Womanizer
0.857,2008,0.0104,0.5479999999999999,2.296,0.816,0,0.0543,D,0.152,-4.478,Major,A-Punk,66,0.0499,174.993,2000s,Vampire Weekend,D - Major,Vampire Weekend - A-Punk
0.711,2008,0.0527,0.601,3.8653333333333335,0.8059999999999999,0,0.0,G,0.185,-4.579,Major,Alright,67,0.0345,89.87,2000s,Darius Rucker,G - Major,Darius Rucker - Alright
0.473,2008,0.131,0.596,3.55955,0.633,0,0.0,A#,0.343,-3.602,Minor,Body,70,0.0594,148.09,2000s,Mother Mother,A# - Minor,Mother Mother - Body
0.564,2008,0.785,0.447,3.67065,0.393,0,0.0,F,0.28,-8.65,Major,A Drop In The Ocean,72,0.038,73.139,2000s,Ron Pope,F - Major,Ron Pope - A Drop In The Ocean
0.584,2008,0.224,0.524,2.941116666666667,0.7090000000000001,0,0.193,G,0.0849,-5.874,Major,Campus,66,0.0632,108.68,2000s,Vampire Weekend,G - Major,Vampire Weekend - Campus
0.45,2008,0.056,0.8290000000000001,4.988883333333333,0.428,1,0.00413,C,0.1369999999999999,-9.469,Major,Lollipop,69,0.0831,148.075,2000s,Lil Wayne,C - Major,Lil Wayne - Lollipop
0.861,2008,7.950000000000001e-05,0.706,3.67045,0.841,0,0.0,G,0.0688,-3.956,Major,Hot N Cold,66,0.0418,132.032,2000s,Katy Perry,G - Major,Katy Perry - Hot N Cold
0.436,2008,0.7709999999999999,0.315,4.392883333333334,0.296,0,0.0,F,0.7020000000000001,-13.262,Major,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",74,0.0317,172.638,2000s,John Mayer,F - Major,"John Mayer - Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007"
0.485,2008,0.0138,0.512,4.41755,0.943,1,0.0,D,0.261,-5.185,Minor,Undead,67,0.106,163.128,2000s,Hollywood Undead,D - Minor,Hollywood Undead - Undead
0.926,2008,0.296,0.575,3.4006666666666665,0.6859999999999999,0,0.0,C#,0.617,-6.007999999999999,Major,Sexy Can I,68,0.319,172.167,2000s,Ray J,C# - Major,Ray J - Sexy Can I
0.6,2008,0.000247,0.617,3.5391166666666667,0.922,0,0.388,B,0.363,-3.474,Major,Burn It to the Ground,71,0.0744,132.059,2000s,Nickelback,B - Major,Nickelback - Burn It to the Ground
0.947,2008,0.236,0.92,4.781783333333333,0.5529999999999999,1,0.0,F#,0.0767,-5.0680000000000005,Major,Mrs. Officer,66,0.191,112.022,2000s,Lil Wayne,F# - Major,Lil Wayne - Mrs. Officer
0.525,2008,0.000209,0.429,4.633783333333334,0.966,0,0.124,G#,0.371,-4.605,Major,Indestructible,71,0.0733,179.956,2000s,Disturbed,G# - Major,Disturbed - Indestructible
0.807,2008,0.0296,0.667,2.9182166666666665,0.954,0,0.0,D,0.331,-3.462,Major,Burnin' Up,69,0.0817,114.0,2000s,Jonas Brothers,D - Major,Jonas Brothers - Burnin' Up
0.4270000000000001,2008,0.107,0.632,4.15245,0.518,0,0.0,F#,0.354,-6.126,Major,If I Were a Boy,68,0.0313,90.007,2000s,Beyoncé,F# - Major,Beyoncé - If I Were a Boy
0.182,2008,0.00107,0.46,3.7011166666666666,0.7959999999999999,0,0.0,C,0.106,-4.501,Minor,Second Chance,67,0.0333,100.011,2000s,Shinedown,C - Minor,Shinedown - Second Chance
0.397,2008,0.113,0.762,3.471783333333333,0.6920000000000001,0,0.0,F,0.094,-3.973,Minor,Paparazzi,66,0.0438,114.906,2000s,Lady Gaga,F - Minor,Lady Gaga - Paparazzi
0.397,2008,0.0843,0.405,3.1926666666666668,0.6890000000000001,0,0.0,A#,0.207,-5.75,Major,Nine in the Afternoon - Single Mix,64,0.0365,155.189,2000s,Panic! At The Disco,A# - Major,Panic! At The Disco - Nine in the Afternoon - Single Mix
0.5660000000000001,2008,0.267,0.8320000000000001,4.01245,0.87,0,0.0,G#,0.412,-4.2,Minor,Right Now (Na Na Na),66,0.1669999999999999,138.003,2000s,Akon,G# - Minor,Akon - Right Now (Na Na Na)
0.368,2008,0.00165,0.6709999999999999,4.094666666666667,0.685,0,0.0,B,0.398,-5.7620000000000005,Minor,When I Grow Up,72,0.05,118.449,2000s,The Pussycat Dolls,B - Minor,The Pussycat Dolls - When I Grow Up
0.47,2008,0.0402,0.713,4.995783333333334,0.746,1,0.0,C,0.601,-4.99,Major,Dead And Gone,69,0.259,135.02100000000002,2000s,T.I.,C - Major,T.I. - Dead And Gone
0.713,2008,0.229,0.9,2.8948833333333335,0.5379999999999999,0,0.843,G,0.287,-7.879,Major,Rawnald Gregory Erickson the Second,66,0.0343,95.508,2000s,STRFKR,G - Major,STRFKR - Rawnald Gregory Erickson the Second
0.329,2008,4.93e-05,0.328,3.899783333333333,0.939,0,0.0065,D,0.337,-1.654,Minor,Sound of Madness,66,0.0423,185.971,2000s,Shinedown,D - Minor,Shinedown - Sound of Madness
0.237,2008,0.325,0.606,4.76645,0.618,0,0.0019,B,0.108,-5.1,Major,Ghosting,68,0.0258,92.061,2000s,Mother Mother,B - Major,Mother Mother - Ghosting
0.36,2008,0.213,0.6509999999999999,3.856,0.6990000000000001,0,0.000265,F,0.12,-5.006,Major,People Are Crazy,65,0.0265,141.938,2000s,Billy Currington,F - Major,Billy Currington - People Are Crazy
0.284,2008,0.194,0.664,3.2386666666666666,0.797,0,0.0,G,0.337,-4.473,Major,Wrecking Ball,67,0.0362,97.004,2000s,Mother Mother,G - Major,Mother Mother - Wrecking Ball
0.362,2008,0.0782,0.6729999999999999,4.829116666666667,0.614,1,0.0,G,0.139,-5.426,Major,Blame It,65,0.103,176.05200000000005,2000s,Jamie Fo,G - Major,Jamie Fo - Blame It
0.346,2008,0.0572,0.573,4.328666666666667,0.7120000000000001,0,0.0,C,0.1669999999999999,-5.976,Major,Love in This Club (feat. Young Jeezy),68,0.0732,140.012,2000s,Usher,C - Major,Usher - Love in This Club (feat. Young Jeezy)
0.72,2008,0.443,0.6859999999999999,3.4702166666666665,0.5760000000000001,0,1.7e-05,C#,0.212,-6.6320000000000014,Major,Whatever It Is,64,0.0284,83.971,2000s,Zac Brown Band,C# - Major,Zac Brown Band - Whatever It Is
0.7609999999999999,2008,0.147,0.7909999999999999,3.206,0.733,0,0.000381,F#,0.0713,-5.215,Minor,Circus,70,0.052,114.98,2000s,Britney Spears,F# - Minor,Britney Spears - Circus
0.8859999999999999,2008,0.0283,0.687,3.6146666666666665,0.71,0,3.71e-06,A,0.0689,-5.84,Major,Leavin',65,0.0522,79.235,2000s,Jesse McCartney,A - Major,Jesse McCartney - Leavin'
0.112,2008,0.0542,0.76,4.505116666666667,0.524,0,0.5,C#,0.112,-7.67,Minor,Love Lockdown,67,0.0323,119.603,2000s,Kanye West,C# - Minor,Kanye West - Love Lockdown
0.382,2008,0.19,0.387,3.0933333333333333,0.442,0,0.0,C,0.0788,-7.086,Major,Fall For You,62,0.0352,169.481,2000s,Secondhand Serenade,C - Major,Secondhand Serenade - Fall For You
0.487,2008,0.00836,0.57,3.558666666666667,0.664,0,1.2e-05,C,0.0719,-4.718,Minor,Crush,70,0.0322,162.084,2000s,David Archuleta,C - Minor,David Archuleta - Crush
0.165,2008,0.0633,0.516,4.36955,0.755,0,0.00103,F,0.107,-3.724,Major,Burning Pile,67,0.0383,140.099,2000s,Mother Mother,F - Major,Mother Mother - Burning Pile
0.396,2008,0.0114,0.628,5.752,0.601,0,2.63e-05,C,0.32,-7.0360000000000005,Major,High Cost Of Living,62,0.0368,86.006,2000s,Jamey Johnson,C - Major,Jamey Johnson - High Cost Of Living
0.945,2008,0.0962,0.82,3.5077833333333333,0.831,1,0.0,F,0.181,-4.856,Minor,Everywhere I Go,64,0.0315,110.048,2000s,Hollywood Undead,F - Minor,Hollywood Undead - Everywhere I Go
0.322,2008,0.00039,0.309,4.36355,0.919,0,0.000225,D,0.423,-3.131,Major,Still Counting,71,0.0609,103.891,2000s,Volbeat,D - Major,Volbeat - Still Counting
0.655,2008,0.191,0.721,3.381783333333334,0.88,0,0.0,A,0.0769,-3.896,Minor,Pocketful of Sunshine,63,0.0454,110.021,2000s,Natasha Bedingfield,A - Minor,Natasha Bedingfield - Pocketful of Sunshine
0.496,2008,0.216,0.588,3.9722166666666663,0.5539999999999999,0,0.118,G#,0.0619,-8.406,Major,Amazing,66,0.0545,146.13299999999995,2000s,Kanye West,G# - Major,Kanye West - Amazing
0.888,2008,0.184,0.746,4.30755,0.691,0,0.0259,E,0.205,-7.532999999999999,Minor,Crimewave,67,0.0403,119.982,2000s,Crystal Castles,E - Minor,Crystal Castles - Crimewave
0.352,2008,0.00252,0.5760000000000001,4.723333333333334,0.989,0,0.0032,D,0.0243,-1.909,Major,Psychosocial,70,0.112,135.093,2000s,Slipknot,D - Major,Slipknot - Psychosocial
0.669,2008,0.6609999999999999,0.727,4.242216666666667,0.649,0,0.0,C,0.111,-5.356,Major,Mad,62,0.0338,129.99200000000002,2000s,Ne-Yo,C - Major,Ne-Yo - Mad
0.792,2008,0.176,0.6579999999999999,5.204883333333333,0.747,0,8.49e-06,F,0.0789,-6.615,Major,Mayonaka no Door / Stay With Me,68,0.0431,108.259,2000s,Miki Matsubara,F - Major,Miki Matsubara - Mayonaka no Door / Stay With Me
0.434,2008,0.000683,0.607,3.852883333333333,0.7829999999999999,1,0.0,G,0.0678,-4.41,Major,Let It Rock,66,0.0397,113.172,2000s,Kevin Rudolf,G - Major,Kevin Rudolf - Let It Rock
0.5820000000000001,2008,0.00132,0.557,4.08955,0.8,0,0.0012,A#,0.0906,-8.477,Major,Human,74,0.0601,135.47,2000s,The Killers,A# - Major,The Killers - Human
0.957,2008,0.038,0.738,3.929333333333333,0.983,0,5.93e-06,F,0.183,-4.374,Minor,Say Hey (I Love You),63,0.0855,92.998,2000s,Michael Franti & Spearhead,F - Minor,Michael Franti & Spearhead - Say Hey (I Love You)
0.272,2008,0.0383,0.426,3.2202166666666665,0.584,0,0.0,C#,0.188,-5.292999999999998,Major,Single Ladies (Put a Ring on It),69,0.296,193.437,2000s,Beyoncé,C# - Major,Beyoncé - Single Ladies (Put a Ring on It)
0.0857,2008,0.949,0.5710000000000001,3.4542166666666665,0.0982,0,1.71e-06,F#,0.109,-14.34,Major,O Christmas Tree,64,0.0425,74.271,2000s,Tony Bennett,F# - Major,Tony Bennett - O Christmas Tree
0.309,2008,0.00133,0.532,4.032666666666667,0.935,0,8.37e-06,C,0.106,-4.798,Major,It's Not My Time,62,0.0619,128.025,2000s,3 Doors Down,C - Major,3 Doors Down - It's Not My Time
0.866,2008,0.5379999999999999,0.6829999999999999,4.43845,0.664,0,0.0,F,0.0671,-4.2330000000000005,Minor,Bust Your Windows,67,0.0332,106.991,2000s,Jazmine Sullivan,F - Minor,Jazmine Sullivan - Bust Your Windows
0.269,2008,0.458,0.5920000000000001,3.6408833333333335,0.515,0,1.28e-06,F,0.116,-6.4860000000000015,Major,Johnny & June,62,0.0299,141.94899999999996,2000s,Heidi Newfield,F - Major,Heidi Newfield - Johnny & June
0.568,2008,8.669999999999999e-05,0.485,4.151116666666667,0.911,0,0.0,D#,0.092,-5.749,Major,If Today Was Your Last Day,67,0.0355,89.956,2000s,Nickelback,D# - Major,Nickelback - If Today Was Your Last Day
0.966,2008,0.716,0.732,2.57155,0.5920000000000001,0,0.0,F,0.322,-5.0680000000000005,Major,El 24,63,0.0327,111.649,2000s,El Tigrillo Palma,F - Major,El Tigrillo Palma - El 24
0.325,2008,0.312,0.621,3.50845,0.473,0,0.0,F,0.11,-6.07,Minor,Chasing Pavements,63,0.0251,80.027,2000s,Adele,F - Minor,Adele - Chasing Pavements
0.56,2008,0.00191,0.5579999999999999,4.289116666666667,0.943,0,4.38e-05,C#,0.248,-4.81,Minor,Two Weeks,64,0.0535,111.994,2000s,All That Remains,C# - Minor,All That Remains - Two Weeks
0.66,2008,0.000233,0.463,3.85955,0.962,0,0.109,G,0.0906,-6.43,Major,Inside the Fire,67,0.0704,94.003,2000s,Disturbed,G - Major,Disturbed - Inside the Fire
0.53,2008,0.927,0.698,2.473333333333333,0.285,0,0.0,C,0.0883,-7.6320000000000014,Major,You And I,65,0.0553,135.02700000000002,2000s,Ingrid Michaelson,C - Major,Ingrid Michaelson - You And I
0.614,2008,0.122,0.743,5.21645,0.948,0,0.0,C,0.112,-4.445,Minor,Beautiful,63,0.0893,130.024,2000s,Akon,C - Minor,Akon - Beautiful
0.375,2008,0.402,0.855,5.36645,0.746,1,0.0,D#,0.146,-3.777,Minor,Wobble,62,0.232,95.026,2000s,V.I.C.,D# - Minor,V.I.C. - Wobble
0.449,2008,0.0162,0.508,3.1757833333333334,0.828,1,0.0,C#,0.266,-4.065,Major,Hate My Life,60,0.033,125.868,2000s,Theory of a Deadman,C# - Major,Theory of a Deadman - Hate My Life
0.391,2008,0.459,0.742,5.485783333333333,0.5329999999999999,0,0.148,C,0.064,-9.098,Major,True - Single Edit,73,0.0288,97.395,2000s,Spandau Ballet,C - Major,Spandau Ballet - True - Single Edit
0.398,2008,0.0408,0.433,4.07045,0.7,0,0.0,F,0.115,-3.709,Major,The Way I Loved You,61,0.0336,160.92700000000005,2000s,Taylor Swift,F - Major,Taylor Swift - The Way I Loved You
0.183,2008,0.265,0.524,4.028666666666667,0.403,0,3.09e-05,G,0.341,-8.772,Major,That Lonesome Song,60,0.0316,94.693,2000s,Jamey Johnson,G - Major,Jamey Johnson - That Lonesome Song
0.203,2008,0.067,0.556,4.90555,0.6509999999999999,0,0.0,G,0.145,-4.396,Major,Fifteen,60,0.0266,95.485,2000s,Taylor Swift,G - Major,Taylor Swift - Fifteen
0.897,2008,0.57,0.8590000000000001,4.3628833333333334,0.654,1,0.0147,A,0.498,-6.3260000000000005,Major,Good Day,60,0.258,94.004,2000s,Nappy Roots,A - Major,Nappy Roots - Good Day
0.542,2008,0.0232,0.59,3.55755,0.903,0,0.0,C#,0.0786,-4.478,Minor,7 Things - Single Version,65,0.0363,107.023,2000s,Miley Cyrus,C# - Minor,Miley Cyrus - 7 Things - Single Version
0.448,2008,0.000254,0.516,5.601883333333333,0.884,0,0.000347,D,0.0478,-3.706,Minor,Diamond Eyes (Boom-Lay Boom-Lay Boom),65,0.0448,107.96,2000s,Shinedown,D - Minor,Shinedown - Diamond Eyes (Boom-Lay Boom-Lay Boom)
0.84,2008,0.0996,0.715,3.4122166666666667,0.665,0,0.0,E,0.224,-7.7360000000000015,Minor,Touch My Body,60,0.0502,78.502,2000s,Mariah Carey,E - Minor,Mariah Carey - Touch My Body
0.476,2008,0.04,0.594,4.0331166666666665,0.7120000000000001,0,0.0,F,0.309,-4.418,Major,Fearless,60,0.0273,99.972,2000s,Taylor Swift,F - Major,Taylor Swift - Fearless
0.346,2008,0.356,0.568,2.937116666666667,0.621,0,0.0005769999999999,B,0.274,-6.395,Major,Troubadour,60,0.0261,136.094,2000s,George Strait,B - Major,George Strait - Troubadour
0.0868,2008,0.927,0.4370000000000001,3.65,0.143,0,0.0336,B,0.109,-17.012,Major,Flume,63,0.0329,132.87,2000s,Bon Iver,B - Major,Bon Iver - Flume
0.794,2008,0.0209,0.885,3.63155,0.474,1,0.0,C#,0.0895,-8.133,Minor,Swing,65,0.25,150.072,2000s,Savage,C# - Minor,Savage - Swing
0.223,2008,0.305,0.578,3.9071166666666666,0.34,0,0.0,C,0.104,-8.027000000000001,Major,White Horse,60,0.0264,92.702,2000s,Taylor Swift,C - Major,Taylor Swift - White Horse
0.392,2008,0.000484,0.348,3.131783333333334,0.893,0,6.36e-05,C,0.281,-4.589,Major,Lollipop,60,0.0662,148.043,2000s,Framing Hanley,C - Major,Framing Hanley - Lollipop
0.462,2008,0.0175,0.5710000000000001,4.258216666666667,0.784,0,0.0,B,0.19,-6.396,Major,Shattered (Turn The Car Around),61,0.0352,105.973,2000s,O.A.R.,B - Major,O.A.R. - Shattered (Turn The Car Around)
0.8440000000000001,2008,0.00569,0.894,3.60555,0.6779999999999999,0,2.43e-06,F#,0.317,-5.6110000000000015,Minor,LoveGame,62,0.0523,105.024,2000s,Lady Gaga,F# - Minor,Lady Gaga - LoveGame
0.36,2008,0.0232,0.529,4.29045,0.659,0,0.0,G,0.114,-5.318,Major,Need U Bad,61,0.0629,138.196,2000s,Jazmine Sullivan,G - Major,Jazmine Sullivan - Need U Bad
0.0756,2008,0.00179,0.648,4.563783333333333,0.516,0,0.0,A#,0.0772,-8.869,Minor,Can't Believe It (feat. Lil' Wayne),59,0.049,89.82799999999996,2000s,T-Pain,A# - Minor,T-Pain - Can't Believe It (feat. Lil' Wayne)
0.219,2008,0.012,0.544,4.60245,0.69,0,0.0095,F#,0.0615,-5.723,Minor,Snuff,69,0.0425,123.962,2000s,Slipknot,F# - Minor,Slipknot - Snuff
0.433,2008,0.00171,0.55,3.574883333333333,0.938,0,2.18e-05,B,0.555,-3.556,Minor,I Don't Care - Single Version,60,0.0522,133.99,2000s,Fall Out Boy,B - Minor,Fall Out Boy - I Don't Care - Single Version
0.807,2008,0.154,0.648,4.012666666666667,0.8009999999999999,1,0.0,F,0.339,-7.24,Minor,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",62,0.1669999999999999,78.946,2000s,Plies,F - Minor,"Plies - Bust It Baby, Pt. 2 (feat. Ne-Yo)"
0.521,2008,0.126,0.597,3.6782166666666662,0.499,0,0.0,E,0.214,-6.216,Major,Lovebug,64,0.0581,79.071,2000s,Jonas Brothers,E - Major,Jonas Brothers - Lovebug
0.807,2008,0.00437,0.949,4.100883333333333,0.79,1,0.0,G#,0.0816,-5.9570000000000025,Major,Dangerous,67,0.0756,117.002,2000s,Kardinal Offishall,G# - Major,Kardinal Offishall - Dangerous
